boundary_id,channel,context,boundary_value,grid_index,input_value,method,index_value,index_class
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,17,23.85,PROPOSED_HFIS,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,18,23.9,PROPOSED_HFIS,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,19,23.95,PROPOSED_HFIS,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,20,24.0,PROPOSED_HFIS,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,0,23.0,WEIGHTED_MEAN,41.666666666666664,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,1,23.05,WEIGHTED_MEAN,40.84887144259076,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,2,23.1,WEIGHTED_MEAN,40.02705361534675,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,3,23.15,WEIGHTED_MEAN,39.19753086419755,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,4,23.2,WEIGHTED_MEAN,38.35650446871898,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,5,23.25,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,6,23.3,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,7,23.35,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,8,23.4,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,9,23.45,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,10,23.5,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,11,23.55,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,12,23.6,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,13,23.65,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,14,23.7,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,15,23.75,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,16,23.8,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,17,23.85,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,18,23.9,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,19,23.95,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,acceptable,23.5,20,24.0,WEIGHTED_MEAN,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,0,23.0,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,1,23.05,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,2,23.1,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,3,23.15,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,4,23.2,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,5,23.25,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,6,23.3,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,7,23.35,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,8,23.4,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,9,23.45,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,10,23.5,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,11,23.55,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,12,23.6,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,13,23.65,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,14,23.7,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,15,23.75,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,16,23.8,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,17,23.85,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,18,23.9,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,19,23.95,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,20,24.0,CRISP_CLASS_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,0,23.0,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,1,23.05,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,2,23.1,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,3,23.15,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,4,23.2,FUZZY_COMPONENT_MAX,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,5,23.25,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,6,23.3,FUZZY_COMPONENT_MAX,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,7,23.35,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,8,23.4,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,9,23.45,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,10,23.5,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,11,23.55,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,12,23.6,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,13,23.65,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,14,23.7,FUZZY_COMPONENT_MAX,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,15,23.75,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,16,23.8,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,17,23.85,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,18,23.9,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,19,23.95,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,20,24.0,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,0,23.0,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,1,23.05,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,2,23.1,PROPOSED_HFIS,62.499999999999986,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,3,23.15,PROPOSED_HFIS,62.49999999999999,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,4,23.2,PROPOSED_HFIS,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,5,23.25,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,6,23.3,PROPOSED_HFIS,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,7,23.35,PROPOSED_HFIS,62.49999999999999,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,8,23.4,PROPOSED_HFIS,62.499999999999986,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,9,23.45,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,10,23.5,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,11,23.55,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,12,23.6,PROPOSED_HFIS,62.499999999999986,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,13,23.65,PROPOSED_HFIS,62.49999999999999,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,14,23.7,PROPOSED_HFIS,62.50000000000001,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,15,23.75,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,16,23.8,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,17,23.85,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,18,23.9,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,19,23.95,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,20,24.0,PROPOSED_HFIS,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,0,23.0,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,1,23.05,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,2,23.1,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,3,23.15,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,4,23.2,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,5,23.25,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,6,23.3,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,7,23.35,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,8,23.4,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,9,23.45,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,10,23.5,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,11,23.55,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,12,23.6,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,13,23.65,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,14,23.7,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,15,23.75,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,16,23.8,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,17,23.85,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,18,23.9,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,19,23.95,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,degraded,23.5,20,24.0,WEIGHTED_MEAN,62.5,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,0,23.0,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,1,23.05,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,2,23.1,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,3,23.15,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,4,23.2,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,5,23.25,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,6,23.3,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,7,23.35,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,8,23.4,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,9,23.45,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,10,23.5,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,11,23.55,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,12,23.6,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,13,23.65,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,14,23.7,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,15,23.75,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,16,23.8,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,17,23.85,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,18,23.9,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,19,23.95,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,20,24.0,CRISP_CLASS_MAX,12.5,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,0,23.0,FUZZY_COMPONENT_MAX,50.0,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,1,23.05,FUZZY_COMPONENT_MAX,47.54661432777229,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,2,23.1,FUZZY_COMPONENT_MAX,45.08116084604027,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,3,23.15,FUZZY_COMPONENT_MAX,42.592592592592666,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,4,23.2,FUZZY_COMPONENT_MAX,40.069513406156936,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,5,23.25,FUZZY_COMPONENT_MAX,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,6,23.3,FUZZY_COMPONENT_MAX,35.03635458167327,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,7,23.35,FUZZY_COMPONENT_MAX,32.5787416232315,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,8,23.4,FUZZY_COMPONENT_MAX,30.121750433275636,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,9,23.45,FUZZY_COMPONENT_MAX,27.66003460207616,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,10,23.5,FUZZY_COMPONENT_MAX,25.188271604938272,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,11,23.55,FUZZY_COMPONENT_MAX,22.694444444444407,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,12,23.6,FUZZY_COMPONENT_MAX,20.178712626636944,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,13,23.65,FUZZY_COMPONENT_MAX,17.635548131650655,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,14,23.7,FUZZY_COMPONENT_MAX,15.05927579365083,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,15,23.75,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,16,23.8,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,17,23.85,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,18,23.9,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,19,23.95,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,20,24.0,FUZZY_COMPONENT_MAX,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,0,23.0,PROPOSED_HFIS,50.0,Degraded
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,1,23.05,PROPOSED_HFIS,47.54661432777229,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,2,23.1,PROPOSED_HFIS,45.08116084604027,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,3,23.15,PROPOSED_HFIS,42.592592592592666,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,4,23.2,PROPOSED_HFIS,40.069513406156936,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,5,23.25,PROPOSED_HFIS,37.5,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,6,23.3,PROPOSED_HFIS,35.03635458167327,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,7,23.35,PROPOSED_HFIS,32.5787416232315,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,8,23.4,PROPOSED_HFIS,30.121750433275636,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,9,23.45,PROPOSED_HFIS,27.66003460207616,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,10,23.5,PROPOSED_HFIS,25.188271604938272,Acceptable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,11,23.55,PROPOSED_HFIS,22.694444444444407,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,12,23.6,PROPOSED_HFIS,20.178712626636944,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,13,23.65,PROPOSED_HFIS,17.635548131650655,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,14,23.7,PROPOSED_HFIS,15.05927579365083,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,15,23.75,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,16,23.8,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,17,23.85,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,18,23.9,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,19,23.95,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,20,24.0,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,0,23.0,WEIGHTED_MEAN,24.96268656716418,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,1,23.05,WEIGHTED_MEAN,24.144891343088275,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,2,23.1,WEIGHTED_MEAN,23.32307351584427,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,3,23.15,WEIGHTED_MEAN,22.49355076469507,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,4,23.2,WEIGHTED_MEAN,21.65252436921649,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,5,23.25,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,6,23.3,WEIGHTED_MEAN,19.97480476105527,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,7,23.35,WEIGHTED_MEAN,19.15560044157468,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,8,23.4,WEIGHTED_MEAN,18.336603378256058,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,9,23.45,WEIGHTED_MEAN,17.516031434522898,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,10,23.5,WEIGHTED_MEAN,16.692110435476938,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,11,23.55,WEIGHTED_MEAN,15.860834715312315,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,12,23.6,WEIGHTED_MEAN,15.022257442709828,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,13,23.65,WEIGHTED_MEAN,14.174535944381063,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,14,23.7,WEIGHTED_MEAN,13.315778498381121,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,15,23.75,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,16,23.8,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,17,23.85,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,18,23.9,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,19,23.95,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_general_residential_warm_period,temperature,favorable,23.5,20,24.0,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,0,17.5,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,1,17.55,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,2,17.6,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,3,17.65,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,4,17.7,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,5,17.75,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,6,17.8,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,7,17.85,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,8,17.9,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,9,17.95,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,10,18.0,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,11,18.05,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,12,18.1,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,13,18.15,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,14,18.2,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,15,18.25,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,16,18.3,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,17,18.35,CRISP_CLASS_MAX,37.5,Acceptable
temperature_favorable_low_edge_kitchen_cold_period,temperature,acceptable,18.0,18,18.4,CRISP_CLASS_MAX,37.5,Acceptable
