start_ts,end_ts,duration_samples,duration_minutes,triggering_channels,peak_score
2026-08-14 20:18:22.427183+00:00,2026-08-14 20:23:22.428007+00:00,11,5.5,"mass_pm10,mass_pm2_5",7.664667721324946
2026-08-15 02:13:52.490317+00:00,2026-08-15 02:25:22.492628+00:00,24,12.0,pressure_hpa,5.058680696078298
2026-08-15 02:52:52.497141+00:00,2026-08-15 02:58:52.498145+00:00,13,6.5,co2_ppm,5.171095822653896
2026-08-15 04:04:52.508980+00:00,2026-08-15 04:09:22.509794+00:00,10,5.0,co2_ppm,3.409925506242787
2026-08-15 10:31:22.585887+00:00,2026-08-15 10:37:52.586997+00:00,14,7.0,"mass_pm10,mass_pm2_5",20.836124519188257
2026-08-15 13:17:22.618547+00:00,2026-08-15 13:19:52.618971+00:00,6,3.0,"mass_pm10,mass_pm2_5",5.609427002799872
2026-08-15 17:16:52.659032+00:00,2026-08-15 17:18:22.659297+00:00,4,2.0,co2_ppm,3.2881424524484015
2026-08-15 17:24:22.660201+00:00,2026-08-15 17:29:52.661098+00:00,12,6.0,co2_ppm,6.239039525158506
2026-08-15 19:39:22.686473+00:00,2026-08-15 19:42:52.687056+00:00,8,4.0,"mass_pm10,mass_pm2_5",4.123823269152227
2026-08-16 08:55:22.836369+00:00,2026-08-16 08:56:52.836621+00:00,4,2.0,"mass_pm10,mass_pm2_5",4.460979520527907
2026-08-16 14:53:22.896113+00:00,2026-08-16 14:58:22.896947+00:00,11,5.5,co2_ppm,4.552812626467017
2026-08-16 18:19:22.931056+00:00,2026-08-16 18:21:22.931404+00:00,5,2.5,"mass_pm10,mass_pm2_5",3.664876146070276
2026-08-17 00:25:22.995730+00:00,2026-08-17 00:28:52.996297+00:00,8,4.0,co2_ppm,3.9120464049642525
2026-08-17 02:11:53.014054+00:00,2026-08-17 02:13:23.014299+00:00,4,2.0,co2_ppm,3.372453797382976
2026-08-17 02:15:23.014646+00:00,2026-08-17 02:19:23.015320+00:00,9,4.5,co2_ppm,4.496605063177301
2026-08-17 03:00:23.022064+00:00,2026-08-17 03:02:23.022396+00:00,5,2.5,co2_ppm,8.633481721300418
2026-08-17 07:10:23.064515+00:00,2026-08-17 07:42:23.069982+00:00,65,32.5,co2_ppm,6.660596249831378
2026-08-17 09:30:23.088749+00:00,2026-08-17 09:33:53.089326+00:00,8,4.0,co2_ppm,4.384189936597869
2026-08-17 15:57:41.266166+00:00,2026-08-17 16:09:41.271264+00:00,25,12.5,"co2_ppm,pressure_hpa",7.419398354165867
2026-08-17 17:22:41.308370+00:00,2026-08-17 17:24:11.309705+00:00,4,2.0,co2_ppm,3.597284050541841
2026-08-17 17:31:11.310874+00:00,2026-08-17 17:33:11.311212+00:00,5,2.5,"mass_pm10,mass_pm2_5",4.21753072950551
2026-08-17 21:17:11.424351+00:00,2026-08-17 21:20:41.424944+00:00,8,4.0,co2_ppm,8.88079499977517
2026-08-18 01:37:41.474859+00:00,2026-08-18 01:39:11.475097+00:00,4,2.0,co2_ppm,8.543549620036872
2026-08-18 05:17:41.531573+00:00,2026-08-18 05:28:41.533344+00:00,23,11.5,pressure_hpa,5.395926075805093
2026-08-18 06:26:41.547093+00:00,2026-08-18 06:38:41.549334+00:00,25,12.5,"mass_pm10,mass_pm2_5",5.642673954640482
2026-08-19 01:44:13.814995+00:00,2026-08-19 01:55:13.816777+00:00,23,11.5,pressure_hpa,5.733171455554893
2026-08-19 04:31:43.845487+00:00,2026-08-19 05:04:13.851104+00:00,66,33.0,co2_ppm,9.491048544063519
2026-08-19 05:06:13.851437+00:00,2026-08-19 05:10:13.852065+00:00,9,4.5,co2_ppm,3.5651654429477175
2026-08-19 07:36:13.878573+00:00,2026-08-19 07:38:43.878983+00:00,6,3.0,pressure_hpa,5.395926075751417
2026-08-19 08:12:43.884523+00:00,2026-08-19 08:14:13.884779+00:00,4,2.0,co2_ppm,3.3724537973829762
2026-08-19 09:52:43.903427+00:00,2026-08-19 09:55:13.903838+00:00,6,3.0,co2_ppm,4.721435316336167
2026-08-19 10:14:43.907048+00:00,2026-08-19 10:16:43.907375+00:00,5,2.5,pressure_hpa,4.946265569500143
2026-08-19 10:20:13.907964+00:00,2026-08-19 10:24:43.908696+00:00,10,5.0,"mass_pm10,mass_pm2_5",130.32214124259423
2026-08-19 10:33:13.910087+00:00,2026-08-19 11:10:13.916365+00:00,75,37.5,"co2_ppm,mass_pm10,mass_pm2_5",18.716911984149455
2026-08-19 13:18:43.937387+00:00,2026-08-19 13:20:13.937638+00:00,4,2.0,co2_ppm,3.1701065695399975
2026-08-19 15:35:13.959703+00:00,2026-08-19 15:58:43.963605+00:00,48,24.0,co2_ppm,7.494341771962169
2026-08-19 16:01:43.964110+00:00,2026-08-19 16:03:13.964334+00:00,4,2.0,co2_ppm,3.372453797382976
2026-08-19 17:48:43.981587+00:00,2026-08-19 17:54:43.982587+00:00,13,6.5,pressure_hpa,4.046944556863405
2026-08-19 19:11:43.995221+00:00,2026-08-19 19:13:43.995554+00:00,5,2.5,"mass_pm10,mass_pm2_5",3.6898425452039767
2026-08-19 23:07:44.035355+00:00,2026-08-19 23:15:14.036571+00:00,16,8.0,pressure_hpa,6.070416835220344
2026-08-20 01:34:14.059175+00:00,2026-08-20 01:58:44.063235+00:00,50,25.0,pressure_hpa,5.39592607582043
2026-08-20 09:26:14.140180+00:00,2026-08-20 09:29:14.140674+00:00,7,3.5,co2_ppm,3.8221143037007064
2026-08-20 11:09:44.157139+00:00,2026-08-20 11:25:14.159695+00:00,32,16.0,"co2_ppm,mass_pm10,mass_pm2_5",35.34333825021191
2026-08-20 14:55:14.193813+00:00,2026-08-20 14:56:44.194064+00:00,4,2.0,pressure_hpa,4.046944556813563
2026-08-20 15:36:44.200631+00:00,2026-08-20 15:38:14.200887+00:00,4,2.0,co2_ppm,3.822114303700706
2026-08-20 15:42:44.201802+00:00,2026-08-20 15:47:44.202604+00:00,11,5.5,co2_ppm,3.822114303700706
2026-08-20 17:06:14.215340+00:00,2026-08-20 17:14:14.216682+00:00,17,8.5,co2_ppm,4.5865371644408475
2026-08-20 17:20:14.217639+00:00,2026-08-20 17:22:14.217932+00:00,5,2.5,pressure_hpa,4.721435316336167
2026-08-20 18:47:14.231551+00:00,2026-08-20 18:54:14.232674+00:00,15,7.5,pressure_hpa,3.8221143037032626
2026-08-20 22:16:44.265437+00:00,2026-08-20 22:20:14.265996+00:00,8,4.0,pressure_hpa,3.7096991771251075
2026-08-20 23:40:14.278976+00:00,2026-08-20 23:42:14.279292+00:00,5,2.5,pressure_hpa,4.721435316343834
2026-08-21 05:08:14.332771+00:00,2026-08-21 05:11:44.333356+00:00,8,4.0,pressure_hpa,3.822114303697298
2026-08-21 07:51:14.359387+00:00,2026-08-21 07:58:14.360526+00:00,15,7.5,co2_ppm,5.246039240373518
2026-08-21 08:29:44.365644+00:00,2026-08-21 08:32:14.366064+00:00,6,3.0,pressure_hpa,3.7096991771251075
2026-08-21 10:18:44.383981+00:00,2026-08-21 10:27:14.385359+00:00,18,9.0,pressure_hpa,6.74490759477362
2026-08-21 12:01:44.401130+00:00,2026-08-21 12:37:14.406846+00:00,72,36.0,"co2_ppm,mass_pm10,mass_pm2_5",17.021997572633488
2026-08-21 14:42:14.429323+00:00,2026-08-21 14:49:14.430449+00:00,15,7.5,co2_ppm,4.046944556859572
2026-08-21 15:14:44.434641+00:00,2026-08-21 15:16:14.434884+00:00,4,2.0,pressure_hpa,4.046944556813563
2026-08-21 16:29:44.447038+00:00,2026-08-21 16:32:44.449421+00:00,7,3.5,pressure_hpa,4.046944556849347
2026-08-21 18:15:44.466298+00:00,2026-08-21 18:18:14.466715+00:00,6,3.0,pressure_hpa,4.046944556863405
2026-08-21 18:26:14.468001+00:00,2026-08-21 18:27:44.468222+00:00,4,2.0,pressure_hpa,3.37245379738681
2026-08-21 19:25:14.478391+00:00,2026-08-21 19:29:14.479028+00:00,9,4.5,co2_ppm,3.5410764872521248
2026-08-21 20:25:14.488163+00:00,2026-08-21 20:29:44.488913+00:00,10,5.0,pressure_hpa,3.147623544226667
2026-08-22 07:15:14.596076+00:00,2026-08-22 07:26:14.597915+00:00,23,11.5,pressure_hpa,6.070416835258684
2026-08-22 07:55:14.602713+00:00,2026-08-22 07:56:44.602944+00:00,4,2.0,co2_ppm,3.119519762579253
2026-08-22 07:59:14.603359+00:00,2026-08-22 08:18:14.606406+00:00,39,19.5,co2_ppm,4.721435316336167
2026-08-22 08:20:14.606735+00:00,2026-08-22 08:47:14.611173+00:00,55,27.5,"mass_pm10,mass_pm2_5",10.099917211853192
2026-08-22 09:10:44.615042+00:00,2026-08-22 09:12:14.615296+00:00,4,2.0,pressure_hpa,4.721435316336167
2026-08-22 09:36:14.620242+00:00,2026-08-22 09:43:14.621387+00:00,15,7.5,pressure_hpa,7.4193983542425475
2026-08-22 09:48:14.622207+00:00,2026-08-22 09:55:14.623343+00:00,15,7.5,pressure_hpa,9.442870632680002
2026-08-22 12:37:14.651943+00:00,2026-08-22 12:42:14.652885+00:00,11,5.5,pressure_hpa,4.721435316343834
2026-08-22 12:51:44.654464+00:00,2026-08-22 12:55:44.655114+00:00,9,4.5,pressure_hpa,5.39592607582043
2026-08-22 14:09:44.669099+00:00,2026-08-22 14:50:14.675725+00:00,82,41.0,co2_ppm,40.37308974581334
2026-08-22 15:04:44.678102+00:00,2026-08-22 15:06:14.678343+00:00,4,2.0,pressure_hpa,4.721435316336167
2026-08-22 17:23:44.701392+00:00,2026-08-22 17:52:14.706208+00:00,58,29.0,co2_ppm,19.093276883645157
2026-08-22 17:53:14.706375+00:00,2026-08-22 17:54:44.706623+00:00,4,2.0,"mass_pm10,mass_pm2_5",144.31722050018567
2026-08-22 18:04:44.708780+00:00,2026-08-22 18:08:44.709438+00:00,9,4.5,"mass_pm10,mass_pm2_5",841.1077921575702
2026-08-22 18:54:44.716876+00:00,2026-08-22 19:00:44.717839+00:00,13,6.5,"mass_pm10,mass_pm2_5",366.4991693765608
2026-08-22 19:01:44.718007+00:00,2026-08-22 19:15:14.720247+00:00,28,14.0,"mass_pm10,mass_pm2_5",484.40762356558986
2026-08-22 20:57:14.739398+00:00,2026-08-22 20:59:44.739833+00:00,6,3.0,pressure_hpa,3.4567651423155135
2026-08-23 00:29:14.774229+00:00,2026-08-23 00:30:44.774440+00:00,4,2.0,pressure_hpa,6.070416835297025
2026-08-23 00:57:44.778746+00:00,2026-08-23 00:59:14.779001+00:00,4,2.0,co2_ppm,5.73317145555106
2026-08-23 05:22:14.823614+00:00,2026-08-23 05:30:44.824989+00:00,18,9.0,co2_ppm,4.833850442915598
2026-08-23 05:48:14.827862+00:00,2026-08-23 05:59:14.829631+00:00,23,11.5,co2_ppm,5.508341202392194
2026-08-23 06:23:44.833662+00:00,2026-08-23 06:25:44.833993+00:00,5,2.5,pressure_hpa,3.3724537973906443
2026-08-23 10:45:14.879105+00:00,2026-08-23 10:51:14.880093+00:00,13,6.5,pressure_hpa,4.046944556863405
2026-08-23 11:19:14.884568+00:00,2026-08-23 11:21:44.884945+00:00,6,3.0,pressure_hpa,4.046944556863405
2026-08-23 12:07:14.892344+00:00,2026-08-23 12:12:14.893154+00:00,11,5.5,pressure_hpa,4.384189936601703
2026-08-23 15:19:44.924349+00:00,2026-08-23 15:27:14.925585+00:00,16,8.0,co2_ppm,4.721435316336167
2026-08-23 18:47:44.958461+00:00,2026-08-23 18:51:44.959128+00:00,9,4.5,pressure_hpa,4.721435316336167
2026-08-23 20:34:44.975965+00:00,2026-08-23 20:36:44.976311+00:00,5,2.5,co2_ppm,3.447397215102598
2026-08-23 20:43:44.977467+00:00,2026-08-23 20:52:44.978984+00:00,19,9.5,"co2_ppm,pressure_hpa",4.403279297715131
2026-08-23 21:00:14.980225+00:00,2026-08-23 21:05:44.981138+00:00,12,6.0,co2_ppm,3.7096991771212733
2026-08-23 21:06:44.981304+00:00,2026-08-23 21:09:14.981718+00:00,6,3.0,co2_ppm,3.597284050541841
2026-08-24 02:00:15.033512+00:00,2026-08-24 02:02:45.033918+00:00,6,3.0,pressure_hpa,4.721435316343834
2026-08-24 03:21:15.046997+00:00,2026-08-24 03:38:45.049882+00:00,36,18.0,"co2_ppm,mass_pm10,mass_pm2_5",6.266205196115924
2026-08-24 03:42:45.050534+00:00,2026-08-24 03:49:45.051663+00:00,15,7.5,"co2_ppm,pressure_hpa",3.661521265730088
2026-08-24 04:01:15.053658+00:00,2026-08-24 04:15:45.056007+00:00,30,15.0,co2_ppm,5.958001708709924
2026-08-24 13:23:15.152958+00:00,2026-08-24 13:24:45.153204+00:00,4,2.0,co2_ppm,3.7096991771212737
2026-08-24 17:21:15.196965+00:00,2026-08-24 17:28:45.198167+00:00,16,8.0,pressure_hpa,7.4193983542425475
2026-08-25 01:55:15.281217+00:00,2026-08-25 01:56:45.281467+00:00,4,2.0,co2_ppm,4.384189936597869
2026-08-25 04:18:45.306216+00:00,2026-08-25 04:21:45.306695+00:00,7,3.5,pressure_hpa,3.37245379738681
2026-08-25 05:30:15.318006+00:00,2026-08-25 05:49:45.321194+00:00,40,20.0,pressure_hpa,6.295247088432034
2026-08-25 07:13:45.334949+00:00,2026-08-25 07:17:45.335595+00:00,9,4.5,co2_ppm,3.9120464049642525
2026-08-25 07:25:15.336754+00:00,2026-08-25 07:31:15.337708+00:00,13,6.5,co2_ppm,4.721435316336167
2026-08-25 10:24:15.366120+00:00,2026-08-25 10:25:45.366380+00:00,4,2.0,pressure_hpa,4.721435316343834
2026-08-25 10:30:45.367198+00:00,2026-08-25 10:32:15.367448+00:00,4,2.0,pressure_hpa,3.3724537973906443
2026-08-25 10:46:15.369730+00:00,2026-08-25 10:47:45.369970+00:00,4,2.0,pressure_hpa,5.39592607582043
2026-08-25 15:24:15.415382+00:00,2026-08-25 15:36:15.419989+00:00,25,12.5,pressure_hpa,6.407662215035322
2026-08-25 17:00:45.433703+00:00,2026-08-25 17:02:15.433951+00:00,4,2.0,pressure_hpa,3.37245379736764
2026-08-25 17:03:45.434208+00:00,2026-08-25 17:06:45.434685+00:00,7,3.5,pressure_hpa,3.7096991771040204
2026-08-25 18:14:15.445760+00:00,2026-08-25 18:29:45.448311+00:00,32,16.0,"co2_ppm,mass_pm10,mass_pm2_5",6.7449075947659525
2026-08-26 07:03:15.581636+00:00,2026-08-26 07:38:45.587374+00:00,72,36.0,"co2_ppm,mass_pm10,mass_pm2_5,pressure_hpa",95.57190989901565
2026-08-26 08:48:15.598861+00:00,2026-08-26 08:49:45.599103+00:00,4,2.0,pressure_hpa,5.39592607582043
2026-08-26 08:50:45.599269+00:00,2026-08-26 08:52:15.599521+00:00,4,2.0,pressure_hpa,4.046944556867239
2026-08-26 09:36:45.606735+00:00,2026-08-26 09:40:15.607312+00:00,8,4.0,co2_ppm,3.8783218669904223
2026-08-26 13:57:15.649899+00:00,2026-08-26 14:03:15.650893+00:00,13,6.5,pressure_hpa,4.384189936601703
2026-08-26 15:52:15.668974+00:00,2026-08-26 15:54:15.669311+00:00,5,2.5,pressure_hpa,4.046944556867239
2026-08-26 18:42:15.697053+00:00,2026-08-26 18:45:15.697575+00:00,7,3.5,"mass_pm10,mass_pm2_5",4.4254645155796615
2026-08-26 18:47:45.698000+00:00,2026-08-26 18:50:45.698498+00:00,7,3.5,"mass_pm10,mass_pm2_5",4.228460653160147
2026-08-27 04:39:15.801095+00:00,2026-08-27 04:41:15.801407+00:00,5,2.5,pressure_hpa,3.0352084176274254
2026-08-27 05:10:15.806210+00:00,2026-08-27 05:12:45.806625+00:00,6,3.0,"mass_pm10,mass_pm2_5",4.567698443553611
2026-08-27 07:11:45.826050+00:00,2026-08-27 07:41:45.834829+00:00,61,30.5,"co2_ppm,mass_pm10,mass_pm2_5",89.50597194319272
2026-08-27 09:05:45.848560+00:00,2026-08-27 09:07:15.848799+00:00,4,2.0,pressure_hpa,3.3724537973523034
2026-08-27 12:02:15.878312+00:00,2026-08-27 12:05:15.878795+00:00,7,3.5,co2_ppm,3.2881424524484015
2026-08-27 15:36:45.913641+00:00,2026-08-27 15:46:15.915188+00:00,20,10.0,pressure_hpa,8.093889113634793
2026-08-27 16:00:15.917404+00:00,2026-08-27 16:02:45.917814+00:00,6,3.0,pressure_hpa,4.384189936601703
2026-08-27 16:32:45.922714+00:00,2026-08-27 16:40:45.924036+00:00,17,8.5,pressure_hpa,8.09388911372681
2026-08-28 00:55:46.007813+00:00,2026-08-28 00:58:16.008216+00:00,6,3.0,pressure_hpa,3.7096991771251075
2026-08-28 05:05:16.050830+00:00,2026-08-28 05:29:16.054723+00:00,49,24.5,co2_ppm,6.295247088448222
2026-08-28 06:49:16.069786+00:00,2026-08-28 06:51:16.070107+00:00,5,2.5,pressure_hpa,3.372453797375308
2026-08-28 07:00:16.071545+00:00,2026-08-28 07:37:16.077510+00:00,75,37.5,"mass_pm10,mass_pm2_5,pressure_hpa",13.027767722600714
2026-08-28 07:38:16.077671+00:00,2026-08-28 07:41:16.078134+00:00,7,3.5,"mass_pm10,mass_pm2_5",3.6088314455492725
2026-08-28 08:55:46.090349+00:00,2026-08-28 08:57:46.090703+00:00,5,2.5,co2_ppm,4.21556724672872
2026-08-28 09:06:16.092091+00:00,2026-08-28 09:07:46.092318+00:00,4,2.0,co2_ppm,3.642250101173614
2026-08-28 10:50:46.108995+00:00,2026-08-28 10:53:16.109383+00:00,6,3.0,pressure_hpa,4.046944556864683
2026-08-28 11:36:46.116501+00:00,2026-08-28 11:40:46.117137+00:00,9,4.5,pressure_hpa,4.384189936601703
2026-08-28 11:45:46.117951+00:00,2026-08-28 11:48:16.118369+00:00,6,3.0,pressure_hpa,3.37245379738681
2026-08-28 13:46:46.139785+00:00,2026-08-28 13:49:46.140268+00:00,7,3.5,co2_ppm,3.4206317087741613
2026-08-28 13:51:46.140607+00:00,2026-08-28 14:20:16.145283+00:00,58,29.0,co2_ppm,6.3113063922452834
2026-08-28 14:56:46.151271+00:00,2026-08-28 14:58:46.151593+00:00,5,2.5,pressure_hpa,3.37245379738681
2026-08-28 18:48:16.189131+00:00,2026-08-28 18:50:46.189541+00:00,6,3.0,co2_ppm,3.2038311075138273
2026-08-28 22:36:46.230280+00:00,2026-08-28 22:38:46.230605+00:00,5,2.5,pressure_hpa,3.5972840505443973
2026-08-28 22:40:16.230850+00:00,2026-08-28 22:47:46.232061+00:00,16,8.0,pressure_hpa,5.395926075816596
2026-08-29 00:14:16.246108+00:00,2026-08-29 00:15:46.246342+00:00,4,2.0,co2_ppm,3.237555645487657
2026-08-29 01:53:46.263117+00:00,2026-08-29 01:57:46.263782+00:00,9,4.5,pressure_hpa,7.419398354165867
2026-08-29 02:26:46.268472+00:00,2026-08-29 02:47:46.271911+00:00,43,21.5,"co2_ppm,mass_pm10,mass_pm2_5",11.719276945905841
2026-08-29 02:51:16.272447+00:00,2026-08-29 03:03:46.274462+00:00,26,13.0,"co2_ppm,mass_pm10,mass_pm2_5",26.867215252484375
2026-08-29 03:06:46.274925+00:00,2026-08-29 03:08:16.275160+00:00,4,2.0,co2_ppm,3.9120464049642525
2026-08-29 03:12:46.275900+00:00,2026-08-29 03:14:16.276121+00:00,4,2.0,co2_ppm,3.8783218669904223
2026-08-29 04:45:16.291817+00:00,2026-08-29 04:47:46.292244+00:00,6,3.0,pressure_hpa,3.37245379738681
2026-08-29 05:01:16.294423+00:00,2026-08-29 05:03:46.294846+00:00,6,3.0,co2_ppm,6.7449075947659525
2026-08-29 05:10:16.295909+00:00,2026-08-29 05:12:46.296330+00:00,6,3.0,co2_ppm,8.093889113719143
2026-08-29 09:19:46.339909+00:00,2026-08-29 09:21:16.340151+00:00,4,2.0,pressure_hpa,3.7096991771251075
2026-08-29 12:16:46.369093+00:00,2026-08-29 12:24:16.370327+00:00,16,8.0,pressure_hpa,5.171095822659009
2026-08-29 16:52:16.416154+00:00,2026-08-29 16:54:16.416473+00:00,5,2.5,co2_ppm,4.721435316336167
2026-08-29 19:35:46.442558+00:00,2026-08-29 19:42:16.443604+00:00,14,7.0,pressure_hpa,4.721435316323387
2026-08-30 06:48:46.551940+00:00,2026-08-30 06:52:46.552581+00:00,9,4.5,pressure_hpa,3.3724537973829762
2026-08-30 06:53:46.552739+00:00,2026-08-30 06:56:16.553147+00:00,6,3.0,pressure_hpa,3.7096991771251075
2026-08-30 07:00:46.553850+00:00,2026-08-30 07:04:16.554413+00:00,8,4.0,pressure_hpa,3.3724537973829762
2026-08-30 07:06:16.554728+00:00,2026-08-30 07:07:46.554967+00:00,4,2.0,pressure_hpa,3.3724537973829762
2026-08-30 08:22:46.566910+00:00,2026-08-30 08:25:46.567381+00:00,7,3.5,co2_ppm,3.5651654429477175
2026-08-30 08:26:46.567560+00:00,2026-08-30 08:54:16.572040+00:00,56,28.0,co2_ppm,6.744907594765952
2026-08-30 09:40:16.579418+00:00,2026-08-30 09:42:46.579822+00:00,6,3.0,pressure_hpa,4.721435316336167
2026-08-30 14:13:46.623270+00:00,2026-08-30 14:19:16.624147+00:00,12,6.0,pressure_hpa,6.070416835289357
2026-08-30 16:38:16.646522+00:00,2026-08-30 16:43:16.647340+00:00,11,5.5,pressure_hpa,3.7096991771251075
2026-08-30 16:44:46.647582+00:00,2026-08-30 16:50:16.654142+00:00,12,6.0,pressure_hpa,4.046944556863405
2026-08-30 16:51:16.654298+00:00,2026-08-30 16:57:46.655381+00:00,14,7.0,pressure_hpa,6.7449075947659525
2026-08-30 18:24:46.671443+00:00,2026-08-30 18:30:16.672357+00:00,12,6.0,pressure_hpa,4.046944556863405
2026-08-30 19:15:16.679790+00:00,2026-08-30 19:17:16.680125+00:00,5,2.5,pressure_hpa,3.37245379738681
2026-08-30 20:22:46.691159+00:00,2026-08-30 20:44:16.694743+00:00,44,22.0,"co2_ppm,pressure_hpa",9.892531138990062
2026-08-30 20:55:46.696624+00:00,2026-08-30 20:59:46.697275+00:00,9,4.5,pressure_hpa,4.72143531628249
2026-08-31 00:11:46.733344+00:00,2026-08-31 00:15:46.733985+00:00,9,4.5,pressure_hpa,3.7096991771212737
2026-08-31 01:38:46.748052+00:00,2026-08-31 01:40:16.748298+00:00,4,2.0,pressure_hpa,3.3724537973829762
2026-08-31 03:18:46.764282+00:00,2026-08-31 03:26:46.765617+00:00,17,8.5,pressure_hpa,8.09388911372681
2026-08-31 04:28:46.775923+00:00,2026-08-31 04:30:16.776177+00:00,4,2.0,co2_ppm,3.3724537973829762
2026-08-31 09:05:46.827600+00:00,2026-08-31 09:11:16.828479+00:00,12,6.0,pressure_hpa,6.070416835297025
2026-08-31 09:55:16.835653+00:00,2026-08-31 10:12:46.838514+00:00,36,18.0,"co2_ppm,mass_pm10,mass_pm2_5",11.362111940888676
2026-08-31 10:13:46.838692+00:00,2026-08-31 10:16:46.839162+00:00,7,3.5,"mass_pm10,mass_pm2_5",3.853473806073749
2026-08-31 16:26:16.901474+00:00,2026-08-31 16:30:46.902223+00:00,10,5.0,co2_ppm,3.9120464049642525
2026-08-31 16:43:16.904230+00:00,2026-08-31 16:51:16.905535+00:00,17,8.5,pressure_hpa,6.070416835228012
2026-08-31 17:28:16.912992+00:00,2026-08-31 17:46:16.915926+00:00,37,18.5,co2_ppm,10.67943702504609
2026-08-31 18:13:16.920357+00:00,2026-08-31 18:26:16.922533+00:00,27,13.5,"mass_pm10,mass_pm2_5",7.169988195347675
2026-08-31 21:45:16.954881+00:00,2026-08-31 21:46:46.955112+00:00,4,2.0,co2_ppm,4.271774810018436
2026-08-31 23:01:46.967595+00:00,2026-08-31 23:03:16.967845+00:00,4,2.0,co2_ppm,4.046944556859572
2026-09-01 02:12:47.003328+00:00,2026-09-01 02:15:17.003705+00:00,6,3.0,pressure_hpa,3.5972840505443973
2026-09-01 02:45:17.008634+00:00,2026-09-01 02:46:47.008851+00:00,4,2.0,pressure_hpa,3.7096991771040204
2026-09-01 03:59:47.021480+00:00,2026-09-01 04:03:47.022124+00:00,9,4.5,pressure_hpa,4.384189936576782
2026-09-01 04:36:17.030293+00:00,2026-09-01 04:41:17.031139+00:00,11,5.5,pressure_hpa,3.5972840505333212
2026-09-01 06:38:47.055868+00:00,2026-09-01 06:53:17.058273+00:00,30,15.0,pressure_hpa,5.1261297720150685
2026-09-01 07:04:17.060051+00:00,2026-09-01 07:24:17.063285+00:00,41,20.5,"co2_ppm,pressure_hpa",7.194568101064086
2026-09-01 07:27:17.063776+00:00,2026-09-01 07:31:47.064515+00:00,10,5.0,co2_ppm,4.721435316336167
2026-09-01 09:36:47.085965+00:00,2026-09-01 09:41:47.086768+00:00,11,5.5,"mass_pm10,mass_pm2_5",6.403901777449581
2026-09-01 09:42:47.086925+00:00,2026-09-01 09:51:17.088247+00:00,18,9.0,"mass_pm10,mass_pm2_5",4.360954127283326
2026-09-01 11:43:47.112319+00:00,2026-09-01 11:48:47.113126+00:00,11,5.5,pressure_hpa,4.721435316340001
2026-09-01 11:50:17.113370+00:00,2026-09-01 12:00:17.114952+00:00,21,10.5,pressure_hpa,6.407662215035322
2026-09-01 13:01:47.124981+00:00,2026-09-01 13:07:17.125846+00:00,12,6.0,pressure_hpa,4.721435316343834
2026-09-01 13:10:47.126426+00:00,2026-09-01 13:16:17.127294+00:00,12,6.0,co2_ppm,14.951211835064527
2026-09-01 13:25:47.128829+00:00,2026-09-01 13:29:17.129388+00:00,8,4.0,co2_ppm,4.181842708754891
2026-09-01 14:40:17.140672+00:00,2026-09-01 14:41:47.140920+00:00,4,2.0,pressure_hpa,3.7096991771040204
2026-09-01 14:42:47.141154+00:00,2026-09-01 14:49:47.142315+00:00,15,7.5,pressure_hpa,4.384189936601703
2026-09-01 15:56:47.154765+00:00,2026-09-01 16:03:47.155876+00:00,15,7.5,co2_ppm,7.4193983542425475
2026-09-01 17:47:47.172626+00:00,2026-09-01 17:49:47.173063+00:00,5,2.5,co2_ppm,3.7096991771212737
2026-09-01 18:24:17.178648+00:00,2026-09-01 18:27:17.179133+00:00,7,3.5,co2_ppm,4.721435316336167
2026-09-01 18:42:47.181573+00:00,2026-09-01 18:49:47.182705+00:00,15,7.5,co2_ppm,5.73317145555106
2026-09-01 21:00:17.203640+00:00,2026-09-01 21:03:47.204199+00:00,8,4.0,pressure_hpa,4.946265569500143
2026-09-01 23:36:47.233282+00:00,2026-09-01 23:38:17.233492+00:00,4,2.0,co2_ppm,3.372453797382976
2026-09-02 04:14:17.277545+00:00,2026-09-02 04:17:17.278079+00:00,7,3.5,co2_ppm,5.058680696074464
2026-09-02 07:14:17.306415+00:00,2026-09-02 07:18:47.307123+00:00,10,5.0,pressure_hpa,4.046944556867239
2026-09-02 08:07:47.314996+00:00,2026-09-02 08:14:47.316111+00:00,15,7.5,co2_ppm,3.4762216065332217
2026-09-02 10:29:47.338720+00:00,2026-09-02 10:34:47.339511+00:00,11,5.5,co2_ppm,7.503709699177121
2026-09-02 14:20:17.397162+00:00,2026-09-02 14:21:47.397404+00:00,4,2.0,pressure_hpa,5.39592607582043
2026-09-02 15:40:47.411169+00:00,2026-09-02 15:50:47.412769+00:00,21,10.5,"co2_ppm,mass_pm10,mass_pm2_5",5.78593585123655
2026-09-02 15:51:47.412934+00:00,2026-09-02 15:55:47.413594+00:00,9,4.5,co2_ppm,4.609020189756734
2026-09-02 16:09:47.415900+00:00,2026-09-02 16:21:17.417762+00:00,24,12.0,pressure_hpa,4.721435316340001
2026-09-03 00:41:47.504060+00:00,2026-09-03 00:46:47.504878+00:00,11,5.5,pressure_hpa,4.271774810004804
2026-09-03 00:49:47.505369+00:00,2026-09-03 00:52:17.505778+00:00,6,3.0,pressure_hpa,3.597284050530765
2026-09-03 02:57:17.526287+00:00,2026-09-03 02:59:17.526612+00:00,5,2.5,pressure_hpa,3.372453797363806
